image_path,output
test/30171.jpg,"[[{'left': 0.3882978723404255, 'top': 0.651685393258427, 'width': 0.5, 'height': 0.1910112359550561, 'shape': 'rectangle', 'label': ' \n\n \n\x0c'}]]"
test/30168.jpg,"[[{'left': 0.10676156583629894, 'top': 0.2849162011173184, 'width': 0.697508896797153, 'height': 0.553072625698324, 'shape': 'rectangle', 'label': ' \n\x0c'}]]"
test/30148.jpg,"[[{'left': 0.18579234972677597, 'top': 0.5927272727272728, 'width': 0.3005464480874317, 'height': 0.21090909090909082, 'shape': 'rectangle', 'label': '\x0c'}, {'left': 0.29508196721311475, 'top': 0.2545454545454545, 'width': 0.3989071038251366, 'height': 0.12000000000000005, 'shape': 'rectangle', 'label': '\x0c'}, {'left': 0.3825136612021858, 'top': 0.16, 'width': 0.34426229508196726, 'height': 0.09454545454545452, 'shape': 'rectangle', 'label': '\x0c'}]]"
test/30142.jpg,"[[{'left': 0.11935483870967742, 'top': 0.32515337423312884, 'width': 0.7806451612903226, 'height': 0.34355828220858897, 'shape': 'rectangle', 'label': 'ны\nИЯ\n\x0c'}, {'left': 0.43870967741935485, 'top': 0.7730061349693251, 'width': 0.19032258064516128, 'height': 0.14723926380368102, 'shape': 'rectangle', 'label': 'ны\nИЯ\n\x0c'}]]"
test/30140.jpg,"[[{'left': 0.043478260869565216, 'top': 0.26732673267326734, 'width': 0.43873517786561267, 'height': 0.5115511551155115, 'shape': 'rectangle', 'label': ' \n\n \n\x0c'}]]"
test/30130.jpg,"[[{'left': 0.375, 'top': 0.22702702702702704, 'width': 0.23897058823529416, 'height': 0.1837837837837838, 'shape': 'rectangle', 'label': ' \n\x0c'}, {'left': 0.41544117647058826, 'top': 0.33513513513513515, 'width': 0.45588235294117646, 'height': 0.3891891891891892, 'shape': 'rectangle', 'label': ' \n\x0c'}, {'left': 0.4963235294117647, 'top': 0.7513513513513513, 'width': 0.3970588235294118, 'height': 0.16756756756756763, 'shape': 'rectangle', 'label': ' \n\x0c'}]]"
test/30127.jpg,"[[{'left': 0.03260869565217391, 'top': 0.01824817518248175, 'width': 0.9565217391304347, 'height': 0.16423357664233576, 'shape': 'rectangle', 'label': 'ИННОМИНАТЫ\n\n   \n   \n\nИ\n\x0c'}, {'left': 0.016304347826086956, 'top': 0.8357664233576643, 'width': 0.9782608695652174, 'height': 0.16058394160583933, 'shape': 'rectangle', 'label': 'ИННОМИНАТЫ\n\n   \n   \n\nИ\n\x0c'}]]"
test/30126.jpg,"[[{'left': 0.23552123552123552, 'top': 0.13917525773195877, 'width': 0.5791505791505792, 'height': 0.3865979381443299, 'shape': 'rectangle', 'label': 'и\n\n \n\x0c'}]]"
test/30124.jpg,"[[{'left': 0.4777777777777778, 'top': 0.09642857142857143, 'width': 0.2444444444444444, 'height': 0.6642857142857143, 'shape': 'rectangle', 'label': '- ИЧезиоЧи\n\n№2 1\n\x0c'}, {'left': 0.7, 'top': 0.09285714285714286, 'width': 0.25, 'height': 0.6642857142857143, 'shape': 'rectangle', 'label': '- ИЧезиоЧи\n\n№2 1\n\x0c'}]]"
test/30115.jpg,"[[{'left': 0.0038461538461538464, 'top': 0.015463917525773196, 'width': 0.9884615384615385, 'height': 0.4484536082474227, 'shape': 'rectangle', 'label': ' \n\x0c'}]]"
test/30113.jpg,"[[{'left': 0.061855670103092786, 'top': 0.41312741312741313, 'width': 0.8762886597938144, 'height': 0.20077220077220076, 'shape': 'rectangle', 'label': ' \n\x0c'}, {'left': 0.5463917525773195, 'top': 0.7335907335907336, 'width': 0.44845360824742275, 'height': 0.21235521235521237, 'shape': 'rectangle', 'label': ' \n\x0c'}]]"
test/30108.jpg,"[[{'left': 0.15263157894736842, 'top': 0.04905660377358491, 'width': 0.6578947368421052, 'height': 0.14339622641509436, 'shape': 'rectangle', 'label': 'РУ МАКЗАТО\n\nЧЕРНЫЙ\nЦИРК\n\x0c'}, {'left': 0.17894736842105263, 'top': 0.30566037735849055, 'width': 0.6157894736842106, 'height': 0.29056603773584905, 'shape': 'rectangle', 'label': 'РУ МАКЗАТО\n\nЧЕРНЫЙ\nЦИРК\n\x0c'}]]"
test/30100.jpg,"[[{'left': 0.0109375, 'top': 0.3546325878594249, 'width': 0.9375, 'height': 0.3844515441959531, 'shape': 'rectangle', 'label': ' \n\n \n\x0c'}]]"
test/30092.jpg,"[[{'left': 0.2867647058823529, 'top': 0.032432432432432434, 'width': 0.4191176470588236, 'height': 0.9459459459459459, 'shape': 'rectangle', 'label': 'Ге\nЕе Ш\nРеп:\n\nВо!\n\x0c'}]]"
test/30088.jpg,"[[{'left': 0.09821428571428571, 'top': 0.44, 'width': 0.8973214285714286, 'height': 0.5466666666666666, 'shape': 'rectangle', 'label': ' \n\x0c'}]]"
test/30085.jpg,"[[{'left': 0.3111111111111111, 'top': 0.19111111111111112, 'width': 0.1955555555555556, 'height': 0.22666666666666668, 'shape': 'rectangle', 'label': ' \n\x0c'}, {'left': 0.5333333333333333, 'top': 0.2, 'width': 0.3288888888888889, 'height': 0.15555555555555556, 'shape': 'rectangle', 'label': ' \n\x0c'}]]"
test/30083.jpg,"[[{'shape': 'rectangle', 'left': 0.046153846153846156, 'top': 0.005141388174807198, 'width': 0.21923076923076923, 'height': 0.2930591259640103, 'label': ' \n\x0c'}, {'shape': 'rectangle', 'left': 0.3153846153846154, 'top': 0.002570694087403599, 'width': 0.5115384615384615, 'height': 0.26735218508997427, 'label': ' \n\x0c'}, {'shape': 'rectangle', 'left': 0.7192307692307692, 'top': 0.02313624678663239, 'width': 0.25384615384615383, 'height': 0.13881748071979433, 'label': ' \n\x0c'}, {'shape': 'rectangle', 'left': 0.038461538461538464, 'top': 0.29048843187660667, 'width': 0.9384615384615385, 'height': 0.2185089974293059, 'label': ' \n\x0c'}, {'shape': 'rectangle', 'left': 0.04230769230769231, 'top': 0.4987146529562982, 'width': 0.9538461538461539, 'height': 0.2930591259640103, 'label': ' \n\x0c'}, {'shape': 'rectangle', 'left': 0.15, 'top': 0.7146529562982005, 'width': 0.7884615384615384, 'height': 0.20822622107969152, 'label': ' \n\x0c'}, {'shape': 'rectangle', 'left': 0.03076923076923077, 'top': 0.8663239074550129, 'width': 0.5846153846153846, 'height': 0.12853470437017994, 'label': ' \n\x0c'}]]"
test/30082.jpg,"[[{'shape': 'rectangle', 'left': 0.23497267759562843, 'top': 0.0036363636363636364, 'width': 0.6939890710382514, 'height': 0.2872727272727273, 'label': 'ты\nвЫ\n\nЛОЖЬ\n\x0c'}, {'shape': 'rectangle', 'left': 0.0273224043715847, 'top': 0.3090909090909091, 'width': 0.9672131147540983, 'height': 0.19636363636363635, 'label': 'ты\nвЫ\n\nЛОЖЬ\n\x0c'}, {'shape': 'rectangle', 'left': 0.00546448087431694, 'top': 0.5054545454545455, 'width': 0.9890710382513661, 'height': 0.2909090909090909, 'label': 'ты\nвЫ\n\nЛОЖЬ\n\x0c'}]]"
test/30069.jpg,"[[{'left': 0.046263345195729534, 'top': 0.4, 'width': 0.8576512455516014, 'height': 0.5333333333333333, 'shape': 'rectangle', 'label': ' \n\x0c'}]]"
test/30060.jpg,"[[{'shape': 'rectangle', 'left': 0.03678929765886288, 'top': 0.03571428571428571, 'width': 0.8528428093645485, 'height': 0.5238095238095238, 'label': ' \n\x0c'}, {'shape': 'rectangle', 'left': 0.68561872909699, 'top': 0.21428571428571427, 'width': 0.3110367892976589, 'height': 0.6071428571428571, 'label': ' \n\x0c'}, {'shape': 'rectangle', 'left': 0.1806020066889632, 'top': 0.4107142857142857, 'width': 0.3177257525083612, 'height': 0.5833333333333334, 'label': ' \n\x0c'}]]"
test/30057.jpg,"[[{'shape': 'rectangle', 'left': 0.0220125786163522, 'top': 0.03773584905660377, 'width': 0.5125786163522013, 'height': 0.2138364779874214, 'label': ""   \n\n<74о\n\nт ии\n\nне РАСО\nЧ ЧАЙ аа '. ая\n\nСГАЧОЙ ста а\n\nрю сгауоп\n\nТИТ но\n\x0c""}, {'shape': 'rectangle', 'left': 0.040880503144654086, 'top': 0.5849056603773585, 'width': 0.3584905660377358, 'height': 0.18867924528301896, 'label': ""   \n\n<74о\n\nт ии\n\nне РАСО\nЧ ЧАЙ аа '. ая\n\nСГАЧОЙ ста а\n\nрю сгауоп\n\nТИТ но\n\x0c""}, {'shape': 'rectangle', 'left': 0.3584905660377358, 'top': 0.4339622641509434, 'width': 0.30503144654088055, 'height': 0.2389937106918239, 'label': ""   \n\n<74о\n\nт ии\n\nне РАСО\nЧ ЧАЙ аа '. ая\n\nСГАЧОЙ ста а\n\nрю сгауоп\n\nТИТ но\n\x0c""}, {'shape': 'rectangle', 'left': 0.4779874213836478, 'top': 0.6540880503144654, 'width': 0.39622641509433965, 'height': 0.3333333333333333, 'label': ""   \n\n<74о\n\nт ии\n\nне РАСО\nЧ ЧАЙ аа '. ая\n\nСГАЧОЙ ста а\n\nрю сгауоп\n\nТИТ но\n\x0c""}, {'shape': 'rectangle', 'left': 0.6792452830188679, 'top': 0.4716981132075472, 'width': 0.22327044025157233, 'height': 0.16981132075471697, 'label': ""   \n\n<74о\n\nт ии\n\nне РАСО\nЧ ЧАЙ аа '. ая\n\nСГАЧОЙ ста а\n\nрю сгауоп\n\nТИТ но\n\x0c""}, {'shape': 'rectangle', 'left': 0.5031446540880503, 'top': 0.3018867924528302, 'width': 0.16352201257861634, 'height': 0.1320754716981132, 'label': ""   \n\n<74о\n\nт ии\n\nне РАСО\nЧ ЧАЙ аа '. ая\n\nСГАЧОЙ ста а\n\nрю сгауоп\n\nТИТ но\n\x0c""}, {'shape': 'rectangle', 'left': 0.05660377358490566, 'top': 0.44025157232704404, 'width': 0.2169811320754717, 'height': 0.14465408805031446, 'label': ""   \n\n<74о\n\nт ии\n\nне РАСО\nЧ ЧАЙ аа '. ая\n\nСГАЧОЙ ста а\n\nрю сгауоп\n\nТИТ но\n\x0c""}, {'shape': 'rectangle', 'left': 0.5691823899371069, 'top': 0.0880503144654088, 'width': 0.39308176100628933, 'height': 0.37735849056603776, 'label': ""   \n\n<74о\n\nт ии\n\nне РАСО\nЧ ЧАЙ аа '. ая\n\nСГАЧОЙ ста а\n\nрю сгауоп\n\nТИТ но\n\x0c""}, {'shape': 'rectangle', 'left': 0.839622641509434, 'top': 0.7861635220125787, 'width': 0.1320754716981132, 'height': 0.20754716981132065, 'label': ""   \n\n<74о\n\nт ии\n\nне РАСО\nЧ ЧАЙ аа '. ая\n\nСГАЧОЙ ста а\n\nрю сгауоп\n\nТИТ но\n\x0c""}, {'shape': 'rectangle', 'left': 0.8836477987421384, 'top': 0.5157232704402516, 'width': 0.11320754716981132, 'height': 0.2452830188679246, 'label': ""   \n\n<74о\n\nт ии\n\nне РАСО\nЧ ЧАЙ аа '. ая\n\nСГАЧОЙ ста а\n\nрю сгауоп\n\nТИТ но\n\x0c""}, {'shape': 'rectangle', 'left': 0.2610062893081761, 'top': 0.7735849056603774, 'width': 0.1918238993710692, 'height': 0.150943396226415, 'label': ""   \n\n<74о\n\nт ии\n\nне РАСО\nЧ ЧАЙ аа '. ая\n\nСГАЧОЙ ста а\n\nрю сгауоп\n\nТИТ но\n\x0c""}]]"
test/30046.jpg,"[[{'left': 0.05333333333333334, 'top': 0.1111111111111111, 'width': 0.22666666666666668, 'height': 0.16000000000000003, 'shape': 'rectangle', 'label': 'Дутов\n\nЗарание дайте алобей:\n‚ао атороуики банов,\nпоро бое\n\x0c'}, {'left': 0.05333333333333334, 'top': 0.4666666666666667, 'width': 0.6177777777777778, 'height': 0.12, 'shape': 'rectangle', 'label': 'Дутов\n\nЗарание дайте алобей:\n‚ао атороуики банов,\nпоро бое\n\x0c'}, {'left': 0.5111111111111111, 'top': 0.6133333333333333, 'width': 0.41333333333333333, 'height': 0.10666666666666669, 'shape': 'rectangle', 'label': 'Дутов\n\nЗарание дайте алобей:\n‚ао атороуики банов,\nпоро бое\n\x0c'}, {'left': 0.06222222222222222, 'top': 0.7155555555555555, 'width': 0.4222222222222222, 'height': 0.11111111111111116, 'shape': 'rectangle', 'label': 'Дутов\n\nЗарание дайте алобей:\n‚ао атороуики банов,\nпоро бое\n\x0c'}, {'left': 0.48444444444444446, 'top': 0.8266666666666667, 'width': 0.48444444444444446, 'height': 0.12888888888888894, 'shape': 'rectangle', 'label': 'Дутов\n\nЗарание дайте алобей:\n‚ао атороуики банов,\nпоро бое\n\x0c'}]]"
